Shopify SKU/Variant SKU,Shopify Product ID,Product Type,Supplier Type,Supplier Name,Supplier Sub Brands,Variant Size,Variant Color,Supplier Product Name,Keepers Collective Product Name,Supplier SKU,One Time Set Up Fee,Quote Number,Keepers Collective Product Shot Link,Inventory on Hand,Enforced Multiple Quantity,Base Lead Time,Start Production,End Production,Additional Lead Time Notes,Different cost based on quantity?,Ship to (Eggers or Customer),Proof Number,Supplier Proof Link,Logo Name,Logo Color,Logo Size,Decoration Location,Decoration Type,Artwork/Logo Vector URL,Supplier Decorated or Blank Product,Minimum Order Quantity,Maximum Order Quantity,Price Level/Volume Quantity_1,Wholesale Cost Per Item_1,Sale Price Per Volume_1,Price Level/Volume Quantity_2,Wholesale Cost Per Item_2,Sale Price Per Volume_2,Price Level/Volume Quantity_3,Wholesale Cost Per Item_3,Sale Price Per Volume_3,Price Level/Volume Quantity_4,Wholesale Cost Per Item_4,Sale Price Per Volume_4,Price Level/Volume Quantity_5,Wholesale Cost Per Item_5,Sale Price Per Volume_5,,
 C-03-0-15-Biggie_Cup_16oz-Ink-0-15-STD-W,4452417306682,Single Supplier,Supplier,The Allen Company,Stojo,16oz,Ink,Stojo Biggie 16 oz,Biggie Cup 16oz | Chase,STOJO16INK,$40.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-15-Biggie_Cup_16oz-Ink-0-15-STD-W.jpg?v=1611348765,,,7-10 Business Days ,5 Business Days,10 Busines Days ,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,The Allen Company,72,1008,72,10.84,18.08,144,10.84,17.22,288,10.84,16.19,576,10.84,15.50,1008,10.84,14.86,,
 C-03-0-15-Biggie_Cup_16oz-Quartz-0-15-STD-BLK,4452417306682,Single Supplier,Supplier,The Allen Company,Stojo,16oz,Quartz,Stojo Biggie 16 oz,Biggie Cup 16oz | Chase,STOJO16QUARTZ,$40.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-15-Biggie_Cup_16oz-Quartz-0-15-STD-BLK.jpg?v=1611348765,,,7-10 Business Days ,5 Business Days,10 Busines Days ,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,The Allen Company,72,1008,72,10.84,18.08,144,10.84,17.22,288,10.84,16.19,576,10.84,15.50,1008,10.84,14.86,,
J-03-0-7_522-DEVON-Black-0-7-STD-W,4570926579770,Single Supplier,Supplier,Gold Bond ,Ello,20oz,Black,20oz Ello Devon Glass Tumbler,Devon Glass Tumbler with Straw 18oz | J.P. Morgan,DEVON,,Q066777,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-7_522-DEVON-Black-0-7-STD-W.png?v=1606167436,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,11.09,18.49,48,11.09,17.61,96,11.09,16.56,144,11.09,15.85,288,11.09,15.20,,
 J-03-0-7_522-DEVON-Grey-0-7-STD-W,4570926579770,Single Supplier,Supplier,Gold Bond ,Ello,20oz,Grey,20oz Ello Devon Glass Tumbler,Devon Glass Tumbler with Straw 18oz | J.P. Morgan,DEVON,,Q066777,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-7_522-DEVON-Grey-0-7-STD-W.png?v=1606167436,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,11.09,18.49,48,11.09,17.61,96,11.09,16.56,144,11.09,15.85,288,11.09,15.20,,
C-03-0-7_522-DEVON-Black-0-7-STD-W,4449168818234,Single Supplier,Supplier,Gold Bond ,Ello,20oz,Black,20oz Ello Devon Glass Tumbler,Devon Glass Tumbler with Straw 18oz | Chase,DEVON,,Q066777,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-DEVON-Black-0-7-STD-W.png?v=1606167422,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,11.09,18.49,48,11.09,17.61,96,11.09,16.56,144,11.09,15.85,288,11.09,15.20,,
 C-03-0-7_522-DEVON-Blue-0-7-STD-W,4449168818234,Single Supplier,Supplier,Gold Bond ,Ello,20oz,Blue,20oz Ello Devon Glass Tumbler,Devon Glass Tumbler with Straw 18oz | Chase,DEVON,,Q066777,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-DEVON-Blue-0-7-STD-W.png?v=1606167422,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,11.09,18.49,48,11.09,17.61,96,11.09,16.56,144,11.09,15.85,288,11.09,15.20,,
 C-03-0-7_522-DEVON-Grey-0-7-STD-W,4449168818234,Single Supplier,Supplier,Gold Bond ,Ello,20oz,Grey,20oz Ello Devon Glass Tumbler,Devon Glass Tumbler with Straw 18oz | Chase,DEVON,,Q066777,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-DEVON-Grey-0-7-STD-W.png?v=1606167422,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,11.09,18.49,48,11.09,17.61,96,11.09,16.56,144,11.09,15.85,288,11.09,15.20,,
J-03-0-157-32oz_Stainless_Steel_Bottle -Black-0-157-STD-W,4570916290618,Single Supplier,Supplier,United by Blue,United by Blue,32oz,Black,Signature 32oz Stainless Steel Bottle,Signature 32oz Stainless Steel Bottle | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-157-32oz_Stainless_Steel_Bottle-Black-0-157-STD-W.jpg?v=1602373019,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,26.00,40.00,200,26.00,38.81,300,26.00,37.14,400,26.00,35.62,500,26.00,34.67,,
C-03-0-157-32oz_Stainless_Steel_Bottle -Black-0-157-STD-W,4555783143482,Single Supplier,Supplier,United by Blue,United by Blue,32oz,Black,Signature 32oz Stainless Steel Bottle,Signature 32oz Stainless Steel Bottle | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-157-32oz_Stainless_Steel_Bottle-Black-0-157-STD-W.jpg?v=1602372866,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,26.00,40.00,200,26.00,38.81,300,26.00,37.14,400,26.00,35.62,500,26.00,34.67,,
J-01-0-157-Transit_Pack_25L-Black -0-157-STD-W,4570911932474,Single Supplier,Supplier,United By Blue,United By Blue,25L,Black ,25L Transit Pack,Transit Pack 25L | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-157-Transit_Pack_25L-Black-0-157-STD-W.jpg?v=1602371826,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,59.00,90.77,200,59.00,88.06,300,59.00,84.29,400,59.00,80.82,500,59.00,78.67,,
C-01-0-157-Transit_Pack_25L-Black -0-157-STD-W,4554730995770,Single Supplier,Supplier,United By Blue,United By Blue,25L,Black ,25L Transit Pack,Transit Pack 25L | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-157-Transit_Pack_25L-Black-0-157-STD-W.jpg?v=1602371684,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,59.00,90.77,200,59.00,88.06,300,59.00,84.29,400,59.00,80.82,500,59.00,78.67,,
J-01-0-157-Carryall_Tote-Black-0-157-STD-W,4570909671482,Single Supplier,Supplier,United By Blue,United By Blue,,Black,Carryall Tote,Carryall Tote | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-157-Carryall_Tote-Black-0-157-STD-W.jpg?v=1602371156,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,59.00,90.77,200,59.00,88.06,300,59.00,84.29,400,59.00,80.82,500,59.00,78.67,,
C-01-0-157-Carryall_Tote-Black-0-157-STD-W,4554733223994,Single Supplier,Supplier,United By Blue,United By Blue,,Black,Carryall Tote,Carryall Tote | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-157-Carryall_Tote-Black-0-157-STD-W.jpg?v=1602371045,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,59.00,90.77,200,59.00,88.06,300,59.00,84.29,400,59.00,80.82,500,59.00,78.67,,
J-03-0-7_522-FULTON-White-0-7-STD-BLK,4570906361914,Single Supplier,Supplier,Gold Bond ,Ello,16oz,White,16 oz Ello Fulton Ceramic Mug,Fulton Travel Mug with Lid 16oz | J.P. Morgan,FULTON,,Q066776,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-7_522-FULTON-White-0-7-STD-BLK.png?v=1602370385,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Gold Bond ,24,288,24,11.09,18.49,48,11.09,17.61,96,11.09,16.56,144,11.09,15.85,288,11.09,15.20,,
C-03-0-7_522-FULTON-White-0-7-STD-BLK,4449251033146,Single Supplier,Supplier,Gold Bond ,Ello,16oz,White,16 oz Ello Fulton Ceramic Mug,Fulton Travel Mug with Lid 16oz | Chase,FULTON,,Q066776,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-FULTON-White-0-7-STD-BLK.png?v=1602370399,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Gold Bond ,24,288,24,11.09,18.49,48,11.09,17.61,96,11.09,16.56,144,11.09,15.85,288,11.09,15.20,,
J-01-0-157-Carry_On_Duffle_55L-Black -0-157-STD-W,4570905739322,Single Supplier,Supplier,United By Blue,United By Blue,55L,Black ,Carry On Duffle 55L,Carry On Duffle 55L | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-157-Carry_On_Duffle_55L-Black-0-157-STD-W.jpg?v=1602370226,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,74.00,113.85,200,74.00,110.45,300,74.00,105.71,400,74.00,101.37,500,74.00,98.67,,
C-01-0-157-Carry_On_Duffle_55L-Black -0-157-STD-W,4554727817274,Single Supplier,Supplier,United By Blue,United By Blue,55L,Black ,Carry On Duffle 55L,Carry On Duffle 55L | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-157-Carry_On_Duffle_55L-Black-0-157-STD-W.jpg?v=1602370092,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,74.00,113.85,200,74.00,110.45,300,74.00,105.71,400,74.00,101.37,500,74.00,98.67,,
J-03-0-7_522-MAGNET-Black-0-7-STD-W,4570904330298,Single Supplier,Supplier,Gold Bond ,Ello,18oz,Black,18 oz Ello Magnet Vacuum Stainless Mug,Magnet Vacuum Insulated Stainless Steel Travel Mug 18oz | J.P. Morgan,MAGNET,,Q066773,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-7_522-MAGNET-Black-0-7-STD-W.png?v=1602369764,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,13.49,22.49,48,13.49,21.42,96,13.49,20.14,144,13.49,19.28,288,13.49,18.48,,
C-03-0-7_522-MAGNET-Black-0-7-STD-W,4449265057850,Single Supplier,Supplier,Gold Bond ,Ello,18oz,Black,18 oz Ello Magnet Vacuum Stainless Mug,Magnet Vacuum Insulated Stainless Steel Travel Mug 18oz | Chase,MAGNET,,Q066773,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-MAGNET-Black-0-7-STD-W.png?v=1602369779,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,13.49,22.49,48,13.49,21.42,96,13.49,20.14,144,13.49,19.28,288,13.49,18.48,,
J-03-0-7_522-RILEY-Black-0-7-STD-W,4570902364218,Single Supplier,Supplier,Gold Bond ,Ello,18oz,Black,18oz Ello Riley Vacuum Stainless Water Bottle,Riley Soft Chug Stainless Steel Water Bottle 18oz | J.P. Morgan,RILEY,,Q066775,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-7_522-RILEY-Black-0-7-STD-W_500140e0-2e81-4d94-a73f-9885a944e259.png?v=1604604261,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,14.99,24.99,48,14.99,23.80,96,14.99,22.38,144,14.99,21.42,288,14.99,20.54,,
 J-03-0-7_522-RILEY-White-0-7-STD-BLK,4570902364218,Single Supplier,Supplier,Gold Bond ,Ello,18oz,White,18oz Ello Riley Vacuum Stainless Water Bottle,Riley Soft Chug Stainless Steel Water Bottle 18oz | J.P. Morgan,RILEY,,Q066775,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-7_522-RILEY-White-0-7-STD-BLK.png?v=1604604261,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Gold Bond,24,288,24,14.99,24.99,48,14.99,23.80,96,14.99,22.38,144,14.99,21.42,288,14.99,20.54,,
 J-03-0-7_522-RILEY-Stainless-0-7-STD-BLK,4570902364218,Single Supplier,Supplier,Gold Bond ,Ello,18oz,Stainless,18oz Ello Riley Vacuum Stainless Water Bottle,Riley Soft Chug Stainless Steel Water Bottle 18oz | J.P. Morgan,RILEY,,Q066775,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-7_522-RILEY-Stainless-0-7-STD-W.png?v=1604604261,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Gold Bond,24,288,24,14.99,24.99,48,14.99,23.80,96,14.99,22.38,144,14.99,21.42,288,14.99,20.54,,
C-03-0-7_522-RILEY-Black-0-7-STD-W,4449290846266,Single Supplier,Supplier,Gold Bond ,Ello,18oz,Black,18oz Ello Riley Vacuum Stainless Water Bottle,Riley Soft Chug Stainless Steel Water Bottle 18oz | Chase,RILEY,,Q066775,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-RILEY-Black-0-7-STD-W.png?v=1604600861,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Gold Bond,24,288,24,14.99,24.99,48,14.99,23.80,96,14.99,22.38,144,14.99,21.42,288,14.99,20.54,,
 C-03-0-7_522-RILEY-Blue-0-7-STD-BLK,4449290846266,Single Supplier,Supplier,Gold Bond ,Ello,18oz,Blue,18oz Ello Riley Vacuum Stainless Water Bottle,Riley Soft Chug Stainless Steel Water Bottle 18oz | Chase,RILEY,,Q066775,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-RILEY-Blue-0-7-STD-BLK.png?v=1604600861,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Gold Bond,24,288,24,14.99,24.99,48,14.99,23.80,96,14.99,22.38,144,14.99,21.42,288,14.99,20.54,,
 C-03-0-7_522-RILEY-White-0-7-STD-BLK,4449290846266,Single Supplier,Supplier,Gold Bond ,Ello,18oz,White,18oz Ello Riley Vacuum Stainless Water Bottle,Riley Soft Chug Stainless Steel Water Bottle 18oz | Chase,RILEY,,Q066775,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-RILEY-White-0-7-STD-BLK.png?v=1604600861,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Gold Bond,24,288,24,14.99,24.99,48,14.99,23.80,96,14.99,22.38,144,14.99,21.42,288,14.99,20.54,,
 C-03-0-7_522-RILEY-Stainless-0-7-STD-BLK,4449290846266,Single Supplier,Supplier,Gold Bond ,Ello,18oz,Stainless,18oz Ello Riley Vacuum Stainless Water Bottle,Riley Soft Chug Stainless Steel Water Bottle 18oz | Chase,RILEY,,Q066775,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-7_522-RILEY-Stainless-0-7-STD-W.png?v=1604600861,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Gold Bond,24,288,24,14.99,24.99,48,14.99,23.80,96,14.99,22.38,144,14.99,21.42,288,14.99,20.54,,
J-01-0-157-Sidekick_9L -Black -0-157-STD-W,4570901774394,Single Supplier,Supplier,United By Blue,United By Blue,9L,Black ,9L Sidekick,Sidekick 9L | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-157-Sidekick_9L-Black-0-157-STD-W.jpg?v=1602368983,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,49.00,75.38,200,49.00,73.13,300,49.00,70.00,400,49.00,67.12,500,49.00,65.33,,
C-01-0-157-Sidekick_9L -Black -0-157-STD-W,4554718675002,Single Supplier,Supplier,United By Blue,United By Blue,9L,Black ,9L Sidekick,Sidekick 9L | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-157-Sidekick_9L-Black-0-157-STD-W.jpg?v=1602368854,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,49.00,75.38,200,49.00,73.13,300,49.00,70.00,400,49.00,67.12,500,49.00,65.33,,
J-03-0-157-Signature_22oz_Water_Bottle-Black-0-157-STD-W,4570898300986,Single Supplier,Supplier,United by Blue,United by Blue,22oz,Black,Signature 22oz Insulated Steel Water Bottle,Signature 22oz Insulated Steel Water Bottle | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-157-Signature_22oz_Water_Bottle-Black-0-157-STD-W.jpg?v=1602367937,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,24.00,36.92,200,24.00,35.82,300,24.00,34.29,400,24.00,32.88,500,24.00,32.00,,
 J-03-0-157-Signature_22oz_Water_Bottle-Navy Blue-0-157-STD-W,4570898300986,Single Supplier,Supplier,United by Blue,United by Blue,22oz,Navy Blue,Signature 22oz Insulated Steel Water Bottle,Signature 22oz Insulated Steel Water Bottle | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-157-Signature_22oz_Water_Bottle-NavyBlue-0-157-STD-W.jpg?v=1602367937,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,24.00,36.92,200,24.00,35.82,300,24.00,34.29,400,24.00,32.88,500,24.00,32.00,,
 J-03-0-157-Signature_22oz_Water_Bottle-White-0-157-STD-BLK,4570898300986,Single Supplier,Supplier,United by Blue,United by Blue,22oz,White,Signature 22oz Insulated Steel Water Bottle,Signature 22oz Insulated Steel Water Bottle | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-157-Signature_22oz_Water_Bottle-White-0-157-STD-BLK.jpg?v=1602367937,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,United By Blue ,100,500,100,24.00,36.92,200,24.00,35.82,300,24.00,34.29,400,24.00,32.88,500,24.00,32.00,,
C-03-0-157-Signature_22oz_Water_Bottle-Black-0-157-STD-W,4459817762874,Single Supplier,Supplier,United by Blue,United by Blue,22oz,Black,Signature 22oz Insulated Steel Water Bottle,Signature 22oz Insulated Steel Water Bottle | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-157-Signature_22oz_Water_Bottle-Black-0-157-STD-W.jpg?v=1602367819,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,24.00,36.92,200,24.00,35.82,300,24.00,34.29,400,24.00,32.88,500,24.00,32.00,,
 C-03-0-157-Signature_22oz_Water_Bottle-Navy Blue-0-157-STD-W,4459817762874,Single Supplier,Supplier,United by Blue,United by Blue,22oz,Navy Blue,Signature 22oz Insulated Steel Water Bottle,Signature 22oz Insulated Steel Water Bottle | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-157-Signature_22oz_Water_Bottle-NavyBlue-0-157-STD-W.jpg?v=1602367819,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,24.00,36.92,200,24.00,35.82,300,24.00,34.29,400,24.00,32.88,500,24.00,32.00,,
 C-03-0-157-Signature_22oz_Water_Bottle-White-0-157-STD-BLK,4459817762874,Single Supplier,Supplier,United by Blue,United by Blue,22oz,White,Signature 22oz Insulated Steel Water Bottle,Signature 22oz Insulated Steel Water Bottle | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-157-Signature_22oz_Water_Bottle-White-0-157-STD-BLK.jpg?v=1602367819,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,United By Blue ,100,500,100,24.00,36.92,200,24.00,35.82,300,24.00,34.29,400,24.00,32.88,500,24.00,32.00,,
J-03-0-157-Reduce_Single_Use_Straw_Set-Blue-0-157-STD-W,4570894008378,Single Supplier,Supplier,United By Blue,United by Blue,22oz,Blue,Reduce Single Use Straw Set,Reduce Single Use Straw Set | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-157-Reduce_Single_Use_Straw_Set-Blue-0-157-STD-W.jpg?v=1602366622,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,17.50,20.59,200,17.50,20.35,300,17.50,20.11,400,17.50,19.89,500,17.50,19.66,,
C-03-0-157-Reduce_Single_Use_Straw_Set-Blue-0-157-STD-W,4459820548154,Single Supplier,Supplier,United By Blue,United by Blue,22oz,Blue,Reduce Single Use Straw Set,Reduce Single Use Straw Set | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-157-Reduce_Single_Use_Straw_Set-Blue-0-157-STD-W.jpg?v=1602366556,,,30-35 Business Days,25 Business Days,35 Business Days,,Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,United By Blue ,100,500,100,17.50,20.59,200,17.50,20.35,300,17.50,20.11,400,17.50,19.89,500,17.50,19.66,,
